id,name,artist_name,duration,audio,audiodownload,file_path,genres,shareurl,album_id,album_name,album_image,artist_id,position,license_ccurl,stats_rate_downloads_total,stats_rate_listened_total,stats_playlisted,stats_favorited,stats_likes,stats_dislikes,stats_avgnote,stats_notes
2152581,Christmas Waltz,SergeiMaloy,148,https://prod-1.storage.jamendo.com/?trackid=2152581&format=mp31&from=WHJ4Z3KIxEYTy4o3Hmx7jA%3D%3D%7CfkR7fM%2FOY%2FrxftOcS8oVAA%3D%3D,,,"symphonic,waltz,classical",https://www.jamendo.com/track/2152581,559578,Christmas Waltz,https://usercontent.jamendo.com?type=album&id=559578&width=300&trackid=2152581,562804,1,http://creativecommons.org/licenses/by-nc-nd/3.0/,0,366,2,0,0,0,0,0
2144577,Flower waltz,Christian Petermann,222,https://prod-1.storage.jamendo.com/?trackid=2144577&format=mp31&from=LftFuvVp944TjT6AZwW9Yg%3D%3D%7CsactiJ84iBPzv04b6RauFQ%3D%3D,https://prod-1.storage.jamendo.com/download/track/2144577/mp31/,,"waltz,classical",https://www.jamendo.com/track/2144577,555060,Acoustic Guitars,https://usercontent.jamendo.com?type=album&id=555060&width=300&trackid=2144577,493111,7,http://creativecommons.org/licenses/by-nc-nd/3.0/,36,420,2,0,0,0,0,0
2091597,School Waltz,B.J.B. Orchestra,194,https://prod-1.storage.jamendo.com/?trackid=2091597&format=mp31&from=xPbUw0FfQ1MGxxfUeCta%2Bg%3D%3D%7Ch%2BzG8lwk%2FhUsvJcwg46%2Bkg%3D%3D,https://prod-1.storage.jamendo.com/download/track/2091597/mp31/,,"waltz,filmscore",https://www.jamendo.com/track/2091597,539351,School Waltz,https://usercontent.jamendo.com?type=album&id=539351&width=300&trackid=2091597,557976,1,http://creativecommons.org/licenses/by-nc-nd/3.0/,13,249,0,0,0,0,4,1
2157160,Ciel Parisien,Dimitris Sidiropoulos - Dimsidi,252,https://prod-1.storage.jamendo.com/?trackid=2157160&format=mp31&from=TR1HPdHJdGwIumsXZZ4DvQ%3D%3D%7CN%2B9ZWyFYE7G4vrgY2cTT2Q%3D%3D,https://prod-1.storage.jamendo.com/download/track/2157160/mp31/,,"waltz,folk,classical",https://www.jamendo.com/track/2157160,561221,Ciel Parisien,https://usercontent.jamendo.com?type=album&id=561221&width=300&trackid=2157160,526813,1,http://creativecommons.org/licenses/by-nc-nd/3.0/,61,627,0,0,0,0,0,0
2124432,Halloween Time,Abydos Music,134,https://prod-1.storage.jamendo.com/?trackid=2124432&format=mp31&from=OCVxymfHIksokUv6TjKYiA%3D%3D%7CU%2FrPmtJZpgX2oJRRGGpSiA%3D%3D,https://prod-1.storage.jamendo.com/download/track/2124432/mp31/,,"waltz,classical",https://www.jamendo.com/track/2124432,545108,Halloween Time,https://usercontent.jamendo.com?type=album&id=545108&width=300&trackid=2124432,475747,1,http://creativecommons.org/licenses/by-nc-nd/3.0/,59,393,3,1,0,0,0,0
2185951,Omnia mihi sunt aequalia 1,Xadamai,178,https://prod-1.storage.jamendo.com/?trackid=2185951&format=mp31&from=Z6kmtn2WJA4hbkt28e6KjQ%3D%3D%7CqDRu8xXckUu2BitNC37itw%3D%3D,,,"classical,waltz",https://www.jamendo.com/track/2185951,572544,Omnia Mihi Sunt Aequalia,https://usercontent.jamendo.com?type=album&id=572544&width=300&trackid=2185951,593656,1,http://creativecommons.org/licenses/by-nc-nd/3.0/,0,274,0,0,0,0,4,1
2017412,Beelseb Waltz No.2 (revised),naka osamu,188,https://prod-1.storage.jamendo.com/?trackid=2017412&format=mp31&from=jDB%2Fhv9x%2Bx5y1vhXqkUMag%3D%3D%7CuiN6X3m0BNqLibS6vqKV7g%3D%3D,https://prod-1.storage.jamendo.com/download/track/2017412/mp31/,,"waltz,classical",https://www.jamendo.com/track/2017412,515421,Beelseb Waltz No.2 (revised),https://usercontent.jamendo.com?type=album&id=515421&width=300&trackid=2017412,497997,1,http://creativecommons.org/licenses/by-nc-nd/3.0/,41,473,2,2,0,0,0,0
2185958,Omnia mihi sunt aequalia 8,Xadamai,136,https://prod-1.storage.jamendo.com/?trackid=2185958&format=mp31&from=yqOjV0Y11cDlDk9c3xQxJw%3D%3D%7CbNwWDTcLwsQ9LpeHpVyC9A%3D%3D,,,"classical,waltz",https://www.jamendo.com/track/2185958,572544,Omnia Mihi Sunt Aequalia,https://usercontent.jamendo.com?type=album&id=572544&width=300&trackid=2185958,593656,8,http://creativecommons.org/licenses/by-nc-nd/3.0/,0,226,0,0,0,0,4,1
2144806,The Christmas Magical Waltz,SergeiMaloy,145,https://prod-1.storage.jamendo.com/?trackid=2144806&format=mp31&from=0E%2FKdOOLG7gZFYP2w22ZiA%3D%3D%7CEmQzCItJegq9d%2Bb7VBYZnA%3D%3D,,,"waltz,classical",https://www.jamendo.com/track/2144806,555373,The Christmas Magical Waltz,https://usercontent.jamendo.com?type=album&id=555373&width=300&trackid=2144806,562804,1,http://creativecommons.org/licenses/by-nc-nd/3.0/,0,842,2,0,0,0,0,0
2068621,Witches Walz,Zha Ton,178,https://prod-1.storage.jamendo.com/?trackid=2068621&format=mp31&from=7whVze0scxa%2FaPCXvdBVAA%3D%3D%7CfWPBrWiLmZwCtsm9CgTAtQ%3D%3D,,,"waltz,filmscore,classical",https://www.jamendo.com/track/2068621,534690,Witches Walz,https://usercontent.jamendo.com?type=album&id=534690&width=300&trackid=2068621,525828,1,http://creativecommons.org/licenses/by-nc-nd/3.0/,0,289,3,1,0,0,0,0
2127504,Carousel Casual Happy (60sec v2),Joel Loopez,60,https://prod-1.storage.jamendo.com/?trackid=2127504&format=mp31&from=jb7ZzumRlyMT5E2HRUSHeQ%3D%3D%7Cu7a23JiewuLaulzpmnwiRQ%3D%3D,,,"waltz,classical",https://www.jamendo.com/track/2127504,546910,Carousel Casual Happy (60sec v2),https://usercontent.jamendo.com?type=album&id=546910&width=300&trackid=2127504,527721,1,http://creativecommons.org/licenses/by-nc-nd/3.0/,0,238,3,1,0,0,0,0
1958210,The Human Waltz,Denys Rybkin,159,https://prod-1.storage.jamendo.com/?trackid=1958210&format=mp31&from=0FU5esb9TVaXX304rJKZ8g%3D%3D%7Ca%2B7%2FkyJUAcRjhikfiHnooQ%3D%3D,,,"waltz,classical",https://www.jamendo.com/track/1958210,488317,Old-time,https://usercontent.jamendo.com?type=album&id=488317&width=300&trackid=1958210,508581,13,http://creativecommons.org/licenses/by-nc-nd/3.0/,1,396,6,2,0,0,0,0
1489779,ШАРМАНКА.,fedorshum,216,https://prod-1.storage.jamendo.com/?trackid=1489779&format=mp31&from=YJNfjsyGTSD3Tkg2JlvoZg%3D%3D%7CTlptBprLFIMMW44iQyGgmA%3D%3D,https://prod-1.storage.jamendo.com/download/track/1489779/mp31/,,"waltz,classical",https://www.jamendo.com/track/1489779,338841,ШАРМАНКА.,https://usercontent.jamendo.com?type=album&id=338841&width=300&trackid=1489779,415288,1,http://creativecommons.org/licenses/by-nc-nd/3.0/,147,708,2,1,0,0,0,0
1873014,Bells Waltz,Art Flower,278,https://prod-1.storage.jamendo.com/?trackid=1873014&format=mp31&from=eILKnlPtDvsk042QHvkHrQ%3D%3D%7CLRW0LxtGvZNXVsme%2Fh%2FoPg%3D%3D,https://prod-1.storage.jamendo.com/download/track/1873014/mp31/,,"waltz,classical",https://www.jamendo.com/track/1873014,449638,New Road,https://usercontent.jamendo.com?type=album&id=449638&width=300&trackid=1873014,540273,2,http://creativecommons.org/licenses/by-nc-nd/3.0/,65,476,0,0,0,0,7,2
2090849,Sad and anxious Waltz loop,Vitalii Kontsevych,282,https://prod-1.storage.jamendo.com/?trackid=2090849&format=mp31&from=7U4kQs20qT5D5LeympIf0Q%3D%3D%7CWtawJFK%2Bcg6aH64QeeHgYQ%3D%3D,https://prod-1.storage.jamendo.com/download/track/2090849/mp31/,,"world,waltz",https://www.jamendo.com/track/2090849,539056,Clasical orchestral variation,https://usercontent.jamendo.com?type=album&id=539056&width=300&trackid=2090849,562876,12,http://creativecommons.org/licenses/by-nc-nd/3.0/,12,341,1,1,0,0,4,1
2031904,Beelseb Waltz No.1,naka osamu,141,https://prod-1.storage.jamendo.com/?trackid=2031904&format=mp31&from=fT%2FovSOTc5w493adxWU1kQ%3D%3D%7CZiIebGkNgnczxrR8V8bijA%3D%3D,https://prod-1.storage.jamendo.com/download/track/2031904/mp31/,,"waltz,classical,neoclassical",https://www.jamendo.com/track/2031904,520911,Beelseb Waltz No.1,https://usercontent.jamendo.com?type=album&id=520911&width=300&trackid=2031904,497997,1,http://creativecommons.org/licenses/by-nc-nd/3.0/,16,693,1,1,0,0,0,0
2124162,the waltz,nikproteus,187,https://prod-1.storage.jamendo.com/?trackid=2124162&format=mp31&from=R2mtOEBHuMZTWlWh9v%2Fabg%3D%3D%7CkQcDCDoHYwj%2BggD7wgK0KQ%3D%3D,https://prod-1.storage.jamendo.com/download/track/2124162/mp31/,,"waltz,classical",https://www.jamendo.com/track/2124162,545025,the waltz,https://usercontent.jamendo.com?type=album&id=545025&width=300&trackid=2124162,508884,1,http://creativecommons.org/licenses/by-nc-nd/3.0/,19,251,1,1,0,0,4,1
1978522,10 - Airone (Il volo),Marco Guffanti,163,https://prod-1.storage.jamendo.com/?trackid=1978522&format=mp31&from=vJqvY6cyxmpJeKc88AAyzw%3D%3D%7C2E79Wd976HwtcLezyKosWQ%3D%3D,https://prod-1.storage.jamendo.com/download/track/1978522/mp31/,,"classical,waltz",https://www.jamendo.com/track/1978522,498937,Erve,https://usercontent.jamendo.com?type=album&id=498937&width=300&trackid=1978522,356251,10,http://creativecommons.org/licenses/by-nc-nd/3.0/,29,323,0,0,0,0,4,1
2088143,Long Night,TimeBounds,227,https://prod-1.storage.jamendo.com/?trackid=2088143&format=mp31&from=xXE%2BgpCkJAukeB8tr2L49A%3D%3D%7CTvckCAy543lHZKx5bznltA%3D%3D,https://prod-1.storage.jamendo.com/download/track/2088143/mp31/,,"symphonic,waltz,classical",https://www.jamendo.com/track/2088143,538968,Long Night,https://usercontent.jamendo.com?type=album&id=538968&width=300&trackid=2088143,504027,1,http://creativecommons.org/licenses/by-nc-nd/3.0/,25,101,2,0,0,0,0,0
2208534,Pour YOL,MOUCHNINO,289,https://prod-1.storage.jamendo.com/?trackid=2208534&format=mp31&from=GxZfP5w13R%2FzwK8n7gCYaw%3D%3D%7C7bUPbRSsKckcUxX%2BEww36g%3D%3D,https://prod-1.storage.jamendo.com/download/track/2208534/mp31/,,"pop,waltz",https://www.jamendo.com/track/2208534,581987,Pour YOL,https://usercontent.jamendo.com?type=album&id=581987&width=300&trackid=2208534,505171,1,http://creativecommons.org/licenses/by-nc-nd/3.0/,34,503,0,0,0,0,2,1
2147319,sognami 15sec,nikproteus,16,https://prod-1.storage.jamendo.com/?trackid=2147319&format=mp31&from=1BC2akYM5N0Ag244qMmg9g%3D%3D%7CyBfK2O6YVNp5wJX9kvlFxw%3D%3D,https://prod-1.storage.jamendo.com/download/track/2147319/mp31/,,"waltz,jingle",https://www.jamendo.com/track/2147319,556532,sognami 15sec,https://usercontent.jamendo.com?type=album&id=556532&width=300&trackid=2147319,508884,1,http://creativecommons.org/licenses/by-nc-nd/3.0/,6,99,0,0,0,0,0,0
1982594,Seagulls Waltz,naka osamu,181,https://prod-1.storage.jamendo.com/?trackid=1982594&format=mp31&from=8CEMXP%2BhgKsfddHDxSiMIQ%3D%3D%7CMP0aPAlBWBPnGnp2JW4ruw%3D%3D,https://prod-1.storage.jamendo.com/download/track/1982594/mp31/,,"neoclassical,waltz,classical",https://www.jamendo.com/track/1982594,500907,Seagulls Waltz,https://usercontent.jamendo.com?type=album&id=500907&width=300&trackid=1982594,497997,1,http://creativecommons.org/licenses/by-nc-nd/3.0/,37,516,2,2,0,0,4,1
1612228,2016.08.17 Crying little frogs,У наших маленьких ворот,135,https://prod-1.storage.jamendo.com/?trackid=1612228&format=mp31&from=tE6Tn5SP7qMar1gZXo8V6g%3D%3D%7CyQ8Zbv3JTxCokMUEszAqlQ%3D%3D,https://prod-1.storage.jamendo.com/download/track/1612228/mp31/,,waltz,https://www.jamendo.com/track/1612228,239633,2016.08.17 Crying little frogs,https://usercontent.jamendo.com?type=album&id=239633&width=300&trackid=1612228,514469,1,http://creativecommons.org/licenses/by-nc-nd/3.0/,72,136,1,1,0,0,4,1
1740347,2006.11.01 Philosophical Waltz 8R,Это вальс.,207,https://prod-1.storage.jamendo.com/?trackid=1740347&format=mp31&from=dmh1LNHPEwAdhtSrhc9nIA%3D%3D%7CvwnVBUAC5D4IGe%2BqZNV2jA%3D%3D,https://prod-1.storage.jamendo.com/download/track/1740347/mp31/,,waltz,https://www.jamendo.com/track/1740347,191877,Waltzes №8 (Remastered),https://usercontent.jamendo.com?type=album&id=191877&width=300&trackid=1740347,514184,6,http://creativecommons.org/licenses/by-nc-nd/3.0/,54,293,0,0,0,0,4,1
2192738,There Have Been Times(Maximized),Art Yenta,154,https://prod-1.storage.jamendo.com/?trackid=2192738&format=mp31&from=wl4D3Y0wQ3C%2FAhnsh8fRuA%3D%3D%7C2ZrT9kgF%2BHzplqCb8%2F8x3w%3D%3D,,,"waltz,alternativepop,classical",https://www.jamendo.com/track/2192738,575940,TIMELINE,https://usercontent.jamendo.com?type=album&id=575940&width=300&trackid=2192738,337907,12,http://creativecommons.org/licenses/by-nc-nd/3.0/,0,218,2,0,0,0,6,1
2019424,Italian Story,Acoustic Guitar by William King,121,https://prod-1.storage.jamendo.com/?trackid=2019424&format=mp31&from=wRd02eUsAJ8bvJhPRNsWlw%3D%3D%7COf2rl%2FS3CJzwg1CMf2nLwg%3D%3D,https://prod-1.storage.jamendo.com/download/track/2019424/mp31/,,"waltz,classical,neoclassical",https://www.jamendo.com/track/2019424,516004,Italian Story,https://usercontent.jamendo.com?type=album&id=516004&width=300&trackid=2019424,557030,1,http://creativecommons.org/licenses/by-nc-nd/3.0/,314,17133,8,3,0,0,6,1
1588079,2018.01.03 Where are you my daisy,Где-ж ты ромашка моя,166,https://prod-1.storage.jamendo.com/?trackid=1588079&format=mp31&from=mPItopFZfYw2Th0iBzpNhw%3D%3D%7CMH1o3%2FtU5bI6JVYd4rEuYg%3D%3D,https://prod-1.storage.jamendo.com/download/track/1588079/mp31/,,waltz,https://www.jamendo.com/track/1588079,223252,2018.01.03 Where are you my daisy,https://usercontent.jamendo.com?type=album&id=223252&width=300&trackid=1588079,512873,1,http://creativecommons.org/licenses/by-nc-nd/3.0/,197,2863,1,1,0,0,2,1
1978851,Little Princess,Serge Quadrado,222,https://prod-1.storage.jamendo.com/?trackid=1978851&format=mp31&from=QK6iHDp%2Bow4LhTGQBuQ5pA%3D%3D%7Cqgl9ntTmYHDINpNs993lcg%3D%3D,https://prod-1.storage.jamendo.com/download/track/1978851/mp31/,,"classical,waltz",https://www.jamendo.com/track/1978851,499128,Cute,https://usercontent.jamendo.com?type=album&id=499128&width=300&trackid=1978851,457603,2,http://creativecommons.org/licenses/by-nc-nd/3.0/,94,583,0,0,0,0,4,1
2057835,The Stone's Winter,BGM Studio,190,https://prod-1.storage.jamendo.com/?trackid=2057835&format=mp31&from=Bqcr0IT%2Fahxzx0VbyinSmA%3D%3D%7C8kwzR166bAZYGMYu72eyBA%3D%3D,,,"waltz,easylistening,classical",https://www.jamendo.com/track/2057835,529391,The Stone's Winter,https://usercontent.jamendo.com?type=album&id=529391&width=300&trackid=2057835,561135,1,http://creativecommons.org/licenses/by-nc-nd/3.0/,0,958,1,0,0,0,0,0
2239086,El último café,Javier de Lucas,208,https://prod-1.storage.jamendo.com/?trackid=2239086&format=mp31&from=BgyLjIUaNqi4ufm1Ae3pvA%3D%3D%7CD%2BfQ6q5rZVCkabodCTGkbQ%3D%3D,https://prod-1.storage.jamendo.com/download/track/2239086/mp31/,,"world,waltz",https://www.jamendo.com/track/2239086,596808,REINA DE LA NOCHE,https://usercontent.jamendo.com?type=album&id=596808&width=300&trackid=2239086,379279,11,http://creativecommons.org/licenses/by-nc-nd/3.0/,0,2,0,0,0,0,2,1
2138301,Sad Romantic Waltz,SergeiMaloy,158,https://prod-1.storage.jamendo.com/?trackid=2138301&format=mp31&from=WJiw4%2F24T%2BmR5JjHs51X3Q%3D%3D%7CQmpX0FiuvH57vHRX%2BKG4Kw%3D%3D,,,"waltz,classical",https://www.jamendo.com/track/2138301,551905,Sad Romantic Waltz,https://usercontent.jamendo.com?type=album&id=551905&width=300&trackid=2138301,562804,1,http://creativecommons.org/licenses/by-nc-nd/3.0/,0,562,1,0,0,0,0,0
